Lineage,Days,England,Scotland,Wales,Northern Ireland
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-02,8,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-03,14,0,0,0
UK5,2020-04-04,6,0,0,0
UK5,2020-04-04,6,0,0,0
UK5,2020-04-04,6,0,0,0
UK5,2020-04-04,6,0,0,0
UK5,2020-04-04,6,0,0,0
UK5,2020-04-04,6,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-05,8,0,0,0
UK5,2020-04-06,4,0,0,0
UK5,2020-04-06,4,0,0,0
UK5,2020-04-06,4,0,0,0
UK5,2020-04-06,4,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-07,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-08,11,0,0,0
UK5,2020-04-09,15,0,0,0
